date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit
2025-09-04,P003,Mechanical Keyboard,Electronics,3191,3023,2100,3,9,0,0,Low,Standard,25,79775,27275
2025-09-04,P002,Gaming Mouse,Electronics,1353,1420,780,3,9,0,0,Medium,Premium,34,46002,19482
2025-09-04,P008,USB Cable,Accessories,276,236,120,3,9,0,0,Medium,Premium,75,20700,11700
2025-09-05,P005,Webcam HD,Electronics,2034,1938,1200,4,9,0,0,Medium,Budget,42,85428,35028
2025-09-05,P004,Laptop Stand,Accessories,859,973,540,4,9,0,0,High,Budget,54,46386,17226
2025-09-05,P003,Mechanical Keyboard,Electronics,3198,3417,2100,4,9,0,0,Medium,Standard,42,134316,46116
2025-09-05,P006,Phone Case,Accessories,472,465,200,4,9,0,0,Low,Budget,65,30680,17680
2025-09-05,P008,USB Cable,Accessories,280,280,120,4,9,0,0,Medium,Standard,60,16800,9600
2025-09-05,P002,Gaming Mouse,Electronics,1347,1208,780,4,9,0,0,High,Standard,6,8082,3402
2025-09-05,P003,Mechanical Keyboard,Electronics,3747,4026,2100,4,9,0,0,Medium,Budget,67,251049,110349
2025-09-06,P006,Phone Case,Accessories,476,444,200,5,9,1,0,High,Budget,54,25704,14904
2025-09-06,P005,Webcam HD,Electronics,1972,1725,1200,5,9,1,0,Low,Standard,5,9860,3860
2025-09-06,P003,Mechanical Keyboard,Electronics,3264,3345,2100,5,9,1,0,High,Budget,53,172992,61692
2025-09-06,P002,Gaming Mouse,Electronics,1336,1476,780,5,9,1,0,Medium,Premium,66,88176,36696
2025-09-06,P006,Phone Case,Accessories,535,525,200,5,9,1,0,Medium,Premium,49,26215,16415
2025-09-06,P006,Phone Case,Accessories,525,550,200,5,9,1,0,Medium,Budget,46,24150,14950
2025-09-06,P009,Smart Watch,Electronics,5189,5039,3000,5,9,1,0,High,Standard,23,119347,50347
2025-09-06,P008,USB Cable,Accessories,280,284,120,5,9,1,0,Medium,Budget,64,17920,10240
2025-09-06,P001,Wireless Headphones,Electronics,2495,2254,1500,5,9,1,0,Medium,Standard,5,12475,4975
2025-09-06,P002,Gaming Mouse,Electronics,1176,1156,780,5,9,1,0,Medium,Budget,59,69384,23364
2025-09-06,P007,Power Bank,Electronics,1577,1452,900,5,9,1,0,High,Standard,42,66234,28434
2025-09-07,P007,Power Bank,Electronics,1479,1314,900,6,9,1,0,High,Standard,36,53244,20844
2025-09-07,P005,Webcam HD,Electronics,2167,2066,1200,6,9,1,0,Low,Budget,17,36839,16439
2025-09-07,P004,Laptop Stand,Accessories,919,1041,540,6,9,1,0,High,Premium,77,70763,29183
2025-09-07,P005,Webcam HD,Electronics,1972,1839,1200,6,9,1,0,High,Budget,13,25636,10036
2025-09-07,P003,Mechanical Keyboard,Electronics,3662,3466,2100,6,9,1,0,Medium,Budget,10,36620,15620
2025-09-07,P008,USB Cable,Accessories,304,332,120,6,9,1,0,Low,Standard,72,21888,13248
2025-09-07,P004,Laptop Stand,Accessories,820,807,540,6,9,1,0,Medium,Standard,47,38540,13160
2025-09-07,P010,Bluetooth Speaker,Electronics,1711,1715,1140,6,9,1,0,Low,Premium,57,97527,32547
2025-09-07,P006,Phone Case,Accessories,512,530,200,6,9,1,0,Low,Premium,84,43008,26208
2025-09-07,P005,Webcam HD,Electronics,2105,1789,1200,6,9,1,0,Medium,Standard,24,50520,21720
2025-09-07,P001,Wireless Headphones,Electronics,2470,2134,1500,6,9,1,0,Low,Standard,0,0,0
2025-09-07,P003,Mechanical Keyboard,Electronics,3801,4038,2100,6,9,1,0,High,Budget,59,224259,100359
2025-09-07,P003,Mechanical Keyboard,Electronics,3240,3379,2100,6,9,1,0,Low,Budget,69,223560,78660
2025-09-07,P009,Smart Watch,Electronics,4605,4823,3000,6,9,1,0,High,Budget,42,193410,67410
2025-09-07,P003,Mechanical Keyboard,Electronics,3828,4378,2100,6,9,1,0,Medium,Premium,123,470844,212544
2025-09-07,P005,Webcam HD,Electronics,2107,2322,1200,6,9,1,0,Medium,Standard,44,92708,39908
2025-09-07,P004,Laptop Stand,Accessories,879,856,540,6,9,1,0,Medium,Standard,45,39555,15255
2025-09-07,P007,Power Bank,Electronics,1585,1403,900,6,9,1,0,Low,Budget,31,49135,21235
2025-09-08,P005,Webcam HD,Electronics,2111,2239,1200,0,9,0,0,High,Budget,53,111883,48283
2025-09-08,P002,Gaming Mouse,Electronics,1333,1241,780,0,9,0,0,Medium,Premium,48,63984,26544
2025-09-08,P005,Webcam HD,Electronics,1913,2081,1200,0,9,0,0,High,Premium,69,131997,49197
2025-09-08,P002,Gaming Mouse,Electronics,1359,1378,780,0,9,0,0,Low,Premium,55,74745,31845
2025-09-08,P007,Power Bank,Electronics,1578,1343,900,0,9,0,0,High,Budget,11,17358,7458
2025-09-08,P007,Power Bank,Electronics,1631,1481,900,0,9,0,0,Low,Budget,7,11417,5117
2025-09-08,P003,Mechanical Keyboard,Electronics,3346,3376,2100,0,9,0,0,Low,Budget,45,150570,56070
2025-09-08,P001,Wireless Headphones,Electronics,2638,2442,1500,0,9,0,0,High,Standard,11,29018,12518
2025-09-08,P002,Gaming Mouse,Electronics,1277,1204,780,0,9,0,0,High,Standard,14,17878,6958
2025-09-08,P005,Webcam HD,Electronics,1991,1985,1200,0,9,0,0,High,Premium,51,101541,40341
2025-09-08,P010,Bluetooth Speaker,Electronics,1739,1857,1140,0,9,0,0,Medium,Standard,61,106079,36539
2025-09-08,P001,Wireless Headphones,Electronics,2596,2300,1500,0,9,0,0,Medium,Standard,0,0,0
2025-09-08,P007,Power Bank,Electronics,1380,1494,900,0,9,0,0,High,Standard,56,77280,26880
2025-09-09,P009,Smart Watch,Electronics,5472,5371,3000,1,9,0,0,Medium,Premium,41,224352,101352
2025-09-09,P008,USB Cable,Accessories,288,293,120,1,9,0,0,Medium,Standard,38,10944,6384
2025-09-09,P004,Laptop Stand,Accessories,825,814,540,1,9,0,0,Medium,Premium,80,66000,22800
2025-09-09,P009,Smart Watch,Electronics,4823,4260,3000,1,9,0,0,Medium,Budget,0,0,0
2025-09-09,P007,Power Bank,Electronics,1539,1697,900,1,9,0,0,Medium,Budget,43,66177,27477
2025-09-09,P002,Gaming Mouse,Electronics,1267,1226,780,1,9,0,0,Medium,Budget,21,26607,10227
2025-09-09,P006,Phone Case,Accessories,455,470,200,1,9,0,0,Medium,Standard,61,27755,15555
2025-09-09,P010,Bluetooth Speaker,Electronics,1796,1779,1140,1,9,0,0,Medium,Budget,22,39512,14432
2025-09-09,P010,Bluetooth Speaker,Electronics,1802,1912,1140,1,9,0,0,Low,Premium,66,118932,43692
2025-09-09,P003,Mechanical Keyboard,Electronics,3455,3903,2100,1,9,0,0,Medium,Budget,87,300585,117885
2025-09-10,P003,Mechanical Keyboard,Electronics,3810,3596,2100,2,9,0,0,High,Budget,0,0,0
2025-09-10,P004,Laptop Stand,Accessories,961,912,540,2,9,0,0,Medium,Standard,54,51894,22734
2025-09-10,P001,Wireless Headphones,Electronics,2254,1964,1500,2,9,0,0,Medium,Standard,12,27048,9048
2025-09-10,P002,Gaming Mouse,Electronics,1192,1196,780,2,9,0,0,High,Premium,49,58408,20188
2025-09-10,P010,Bluetooth Speaker,Electronics,2024,1897,1140,2,9,0,0,High,Standard,21,42504,18564
2025-09-10,P008,USB Cable,Accessories,309,286,120,2,9,0,0,Medium,Budget,45,13905,8505
2025-09-11,P003,Mechanical Keyboard,Electronics,3659,3337,2100,3,9,0,0,Medium,Budget,0,0,0
2025-09-11,P004,Laptop Stand,Accessories,907,950,540,3,9,0,0,High,Budget,72,65304,26424
2025-09-11,P007,Power Bank,Electronics,1353,1532,900,3,9,0,0,Medium,Standard,55,74415,24915
2025-09-11,P010,Bluetooth Speaker,Electronics,1830,1606,1140,3,9,0,0,Medium,Budget,0,0,0
2025-09-11,P005,Webcam HD,Electronics,2093,1823,1200,3,9,0,0,High,Standard,0,0,0
2025-09-11,P007,Power Bank,Electronics,1532,1439,900,3,9,0,0,High,Premium,45,68940,28440
2025-09-11,P010,Bluetooth Speaker,Electronics,1750,1984,1140,3,9,0,0,Medium,Budget,59,103250,35990
2025-09-11,P001,Wireless Headphones,Electronics,2444,2168,1500,3,9,0,0,High,Standard,21,51324,19824
2025-09-11,P005,Webcam HD,Electronics,1808,1620,1200,3,9,0,0,Medium,Premium,29,52432,17632
2025-09-12,P009,Smart Watch,Electronics,5068,4889,3000,4,9,0,0,High,Standard,19,96292,39292
2025-09-12,P004,Laptop Stand,Accessories,873,984,540,4,9,0,0,Medium,Standard,62,54126,20646
2025-09-12,P006,Phone Case,Accessories,538,583,200,4,9,0,0,Low,Budget,73,39274,24674
2025-09-12,P007,Power Bank,Electronics,1356,1315,900,4,9,0,0,High,Budget,29,39324,13224
2025-09-12,P006,Phone Case,Accessories,533,546,200,4,9,0,0,Low,Standard,78,41574,25974
2025-09-12,P002,Gaming Mouse,Electronics,1416,1490,780,4,9,0,0,Medium,Budget,44,62304,27984
2025-09-12,P007,Power Bank,Electronics,1454,1411,900,4,9,0,0,Low,Premium,30,43620,16620
2025-09-12,P010,Bluetooth Speaker,Electronics,1961,1835,1140,4,9,0,0,Medium,Budget,31,60791,25451
2025-09-12,P007,Power Bank,Electronics,1461,1515,900,4,9,0,0,Low,Budget,36,52596,20196
2025-09-12,P002,Gaming Mouse,Electronics,1202,1134,780,4,9,0,0,Medium,Standard,28,33656,11816
2025-09-13,P005,Webcam HD,Electronics,2166,2435,1200,5,9,1,0,High,Premium,61,132126,58926
2025-09-13,P008,USB Cable,Accessories,286,264,120,5,9,1,0,Medium,Standard,50,14300,8300
2025-09-13,P010,Bluetooth Speaker,Electronics,1899,1693,1140,5,9,1,0,Low,Budget,2,3798,1518
2025-09-13,P008,USB Cable,Accessories,292,290,120,5,9,1,0,High,Budget,62,18104,10664
2025-09-13,P008,USB Cable,Accessories,292,278,120,5,9,1,0,High,Standard,51,14892,8772
2025-09-13,P009,Smart Watch,Electronics,4686,4028,3000,5,9,1,0,High,Premium,0,0,0
2025-09-13,P010,Bluetooth Speaker,Electronics,1789,1691,1140,5,9,1,0,Medium,Standard,24,42936,15576
2025-09-13,P010,Bluetooth Speaker,Electronics,1849,1586,1140,5,9,1,0,Medium,Standard,25,46225,17725
2025-09-13,P001,Wireless Headphones,Electronics,2469,2568,1500,5,9,1,0,High,Budget,24,59256,23256
2025-09-13,P010,Bluetooth Speaker,Electronics,1983,2162,1140,5,9,1,0,High,Premium,63,124929,53109
2025-09-14,P003,Mechanical Keyboard,Electronics,3470,3313,2100,6,9,1,0,Medium,Standard,46,159620,63020
2025-09-14,P007,Power Bank,Electronics,1487,1448,900,6,9,1,0,Low,Budget,66,98142,38742
2025-09-14,P005,Webcam HD,Electronics,2057,1959,1200,6,9,1,0,High,Standard,44,90508,37708
2025-09-14,P001,Wireless Headphones,Electronics,2477,2273,1500,6,9,1,0,Medium,Budget,13,32201,12701
2025-09-14,P010,Bluetooth Speaker,Electronics,1831,1968,1140,6,9,1,0,Medium,Standard,39,71409,26949
2025-09-14,P004,Laptop Stand,Accessories,954,849,540,6,9,1,0,Medium,Premium,51,48654,21114
2025-09-14,P006,Phone Case,Accessories,522,544,200,6,9,1,0,Medium,Standard,95,49590,30590
2025-09-14,P002,Gaming Mouse,Electronics,1246,1106,780,6,9,1,0,High,Standard,31,38626,14446
2025-09-14,P002,Gaming Mouse,Electronics,1332,1390,780,6,9,1,0,High,Standard,61,81252,33672
2025-09-14,P007,Power Bank,Electronics,1453,1250,900,6,9,1,0,Low,Standard,24,34872,13272
2025-09-14,P006,Phone Case,Accessories,461,416,200,6,9,1,0,High,Standard,33,15213,8613
2025-09-14,P001,Wireless Headphones,Electronics,2559,2593,1500,6,9,1,0,Low,Budget,43,110037,45537
2025-09-14,P005,Webcam HD,Electronics,1841,1962,1200,6,9,1,0,High,Budget,61,112301,39101
2025-09-14,P003,Mechanical Keyboard,Electronics,3413,3668,2100,6,9,1,0,Low,Standard,81,276453,106353
2025-09-14,P002,Gaming Mouse,Electronics,1173,1336,780,6,9,1,0,Medium,Standard,41,48093,16113
2025-09-14,P003,Mechanical Keyboard,Electronics,3195,3426,2100,6,9,1,0,Medium,Premium,60,191700,65700
2025-09-14,P002,Gaming Mouse,Electronics,1215,1033,780,6,9,1,0,High,Standard,25,30375,10875
2025-09-15,P004,Laptop Stand,Accessories,883,875,540,0,9,0,0,Medium,Premium,65,57395,22295
2025-09-15,P004,Laptop Stand,Accessories,814,928,540,0,9,0,0,High,Premium,76,61864,20824
2025-09-15,P009,Smart Watch,Electronics,4969,5649,3000,0,9,0,0,High,Premium,92,457148,181148
2025-09-15,P008,USB Cable,Accessories,314,337,120,0,9,0,0,High,Standard,70,21980,13580
2025-09-15,P003,Mechanical Keyboard,Electronics,3536,3993,2100,0,9,0,0,Low,Standard,82,289952,117752
2025-09-15,P001,Wireless Headphones,Electronics,2744,2439,1500,0,9,0,0,High,Standard,0,0,0
2025-09-15,P010,Bluetooth Speaker,Electronics,1925,1857,1140,0,9,0,0,High,Standard,8,15400,6280
2025-09-15,P005,Webcam HD,Electronics,2020,2263,1200,0,9,0,0,High,Budget,37,74740,30340
2025-09-15,P005,Webcam HD,Electronics,2017,2049,1200,0,9,0,0,Medium,Standard,20,40340,16340
2025-09-15,P001,Wireless Headphones,Electronics,2656,2977,1500,0,9,0,0,Low,Premium,85,225760,98260
2025-09-15,P009,Smart Watch,Electronics,4669,4542,3000,0,9,0,0,Medium,Premium,15,70035,25035
2025-09-16,P005,Webcam HD,Electronics,1971,1987,1200,1,9,0,0,Medium,Premium,37,72927,28527
2025-09-16,P010,Bluetooth Speaker,Electronics,1805,1945,1140,1,9,0,0,Medium,Standard,66,119130,43890
2025-09-16,P006,Phone Case,Accessories,490,543,200,1,9,0,0,High,Premium,41,20090,11890
2025-09-16,P005,Webcam HD,Electronics,1916,1844,1200,1,9,0,0,Medium,Standard,42,80472,30072
2025-09-16,P008,USB Cable,Accessories,295,272,120,1,9,0,0,Low,Standard,39,11505,6825
2025-09-16,P002,Gaming Mouse,Electronics,1201,1104,780,1,9,0,0,Low,Standard,44,52844,18524
2025-09-16,P002,Gaming Mouse,Electronics,1182,1320,780,1,9,0,0,Medium,Standard,50,59100,20100
2025-09-16,P005,Webcam HD,Electronics,2105,1839,1200,1,9,0,0,Low,Budget,13,27365,11765
2025-09-16,P002,Gaming Mouse,Electronics,1262,1226,780,1,9,0,0,High,Budget,31,39122,14942
2025-09-17,P003,Mechanical Keyboard,Electronics,3659,3570,2100,2,9,0,0,High,Standard,30,109770,46770
2025-09-17,P009,Smart Watch,Electronics,4592,4876,3000,2,9,0,0,Medium,Budget,59,270928,93928
2025-09-17,P004,Laptop Stand,Accessories,822,869,540,2,9,0,0,Medium,Standard,77,63294,21714
2025-09-17,P001,Wireless Headphones,Electronics,2467,2563,1500,2,9,0,0,Medium,Standard,46,113482,44482
2025-09-17,P006,Phone Case,Accessories,508,527,200,2,9,0,0,High,Budget,25,12700,7700
2025-09-17,P009,Smart Watch,Electronics,4636,4181,3000,2,9,0,0,Low,Standard,0,0,0
2025-09-17,P008,USB Cable,Accessories,312,318,120,2,9,0,0,Medium,Standard,76,23712,14592
2025-09-17,P008,USB Cable,Accessories,288,254,120,2,9,0,0,High,Standard,46,13248,7728
2025-09-17,P007,Power Bank,Electronics,1574,1616,900,2,9,0,0,High,Standard,35,55090,23590
2025-09-17,P001,Wireless Headphones,Electronics,2438,2090,1500,2,9,0,0,High,Premium,18,43884,16884
2025-09-17,P010,Bluetooth Speaker,Electronics,1988,2107,1140,2,9,0,0,High,Budget,29,57652,24592
2025-09-17,P007,Power Bank,Electronics,1550,1588,900,2,9,0,0,High,Budget,41,63550,26650
2025-09-18,P007,Power Bank,Electronics,1350,1418,900,3,9,0,0,High,Standard,47,63450,21150
2025-09-18,P010,Bluetooth Speaker,Electronics,1726,1949,1140,3,9,0,0,Medium,Standard,51,88026,29886
2025-09-18,P005,Webcam HD,Electronics,2158,1991,1200,3,9,0,0,High,Budget,15,32370,14370
2025-09-18,P004,Laptop Stand,Accessories,842,762,540,3,9,0,0,Low,Standard,68,57256,20536
2025-09-18,P002,Gaming Mouse,Electronics,1344,1188,780,3,9,0,0,Medium,Standard,8,10752,4512
2025-09-18,P006,Phone Case,Accessories,531,501,200,3,9,0,0,High,Premium,39,20709,12909
2025-09-18,P006,Phone Case,Accessories,453,462,200,3,9,0,0,High,Standard,35,15855,8855
2025-09-18,P001,Wireless Headphones,Electronics,2671,2910,1500,3,9,0,0,Medium,Budget,52,138892,60892
2025-09-18,P001,Wireless Headphones,Electronics,2642,3017,1500,3,9,0,0,Low,Premium,72,190224,82224
2025-09-18,P001,Wireless Headphones,Electronics,2667,2668,1500,3,9,0,0,Low,Premium,42,112014,49014
2025-09-18,P007,Power Bank,Electronics,1602,1528,900,3,9,0,0,Medium,Standard,44,70488,30888
2025-09-18,P005,Webcam HD,Electronics,2158,2307,1200,3,9,0,0,Medium,Budget,45,97110,43110
2025-09-18,P003,Mechanical Keyboard,Electronics,3614,3439,2100,3,9,0,0,Low,Standard,32,115648,48448
2025-09-18,P005,Webcam HD,Electronics,1866,2011,1200,3,9,0,0,High,Premium,55,102630,36630
2025-09-18,P002,Gaming Mouse,Electronics,1186,1229,780,3,9,0,0,Medium,Budget,23,27278,9338
2025-09-18,P009,Smart Watch,Electronics,4847,5165,3000,3,9,0,0,High,Standard,52,252044,96044
2025-09-19,P004,Laptop Stand,Accessories,841,905,540,4,9,0,0,Medium,Budget,30,25230,9030
2025-09-19,P003,Mechanical Keyboard,Electronics,3714,3335,2100,4,9,0,0,Medium,Standard,17,63138,27438
2025-09-19,P002,Gaming Mouse,Electronics,1343,1416,780,4,9,0,0,Medium,Budget,25,33575,14075
2025-09-19,P004,Laptop Stand,Accessories,979,841,540,4,9,0,0,High,Standard,18,17622,7902
2025-09-19,P006,Phone Case,Accessories,475,482,200,4,9,0,0,Low,Budget,30,14250,8250
2025-09-19,P001,Wireless Headphones,Electronics,2307,2617,1500,4,9,0,0,Medium,Premium,52,119964,41964
2025-09-19,P008,USB Cable,Accessories,312,337,120,4,9,0,0,Low,Standard,80,24960,15360
2025-09-19,P009,Smart Watch,Electronics,4866,4998,3000,4,9,0,0,Medium,Standard,52,253032,97032
2025-09-19,P010,Bluetooth Speaker,Electronics,1923,2203,1140,4,9,0,0,Medium,Budget,58,111534,45414
2025-09-19,P007,Power Bank,Electronics,1489,1490,900,4,9,0,0,Medium,Standard,23,34247,13547
2025-09-19,P007,Power Bank,Electronics,1566,1630,900,4,9,0,0,High,Premium,47,73602,31302
2025-09-19,P002,Gaming Mouse,Electronics,1208,1290,780,4,9,0,0,Medium,Standard,34,41072,14552
2025-09-19,P008,USB Cable,Accessories,314,287,120,4,9,0,0,Medium,Premium,39,12246,7566
2025-09-19,P009,Smart Watch,Electronics,4947,4440,3000,4,9,0,0,Low,Budget,0,0,0
2025-09-19,P001,Wireless Headphones,Electronics,2672,2987,1500,4,9,0,0,Low,Premium,66,176352,77352
2025-09-19,P007,Power Bank,Electronics,1383,1240,900,4,9,0,0,Medium,Standard,9,12447,4347
2025-09-19,P009,Smart Watch,Electronics,4709,5213,3000,4,9,0,0,High,Standard,52,244868,88868
2025-09-19,P002,Gaming Mouse,Electronics,1185,1045,780,4,9,0,0,Medium,Standard,37,43845,14985
2025-09-19,P001,Wireless Headphones,Electronics,2361,2402,1500,4,9,0,0,High,Standard,31,73191,26691
2025-09-20,P001,Wireless Headphones,Electronics,2491,2703,1500,5,9,1,0,Medium,Standard,80,199280,79280
2025-09-20,P003,Mechanical Keyboard,Electronics,3656,3780,2100,5,9,1,0,Medium,Premium,51,186456,79356
2025-09-20,P009,Smart Watch,Electronics,4991,4965,3000,5,9,1,0,High,Standard,60,299460,119460
2025-09-20,P005,Webcam HD,Electronics,1848,1638,1200,5,9,1,0,High,Budget,7,12936,4536
2025-09-20,P007,Power Bank,Electronics,1600,1746,900,5,9,1,0,High,Premium,52,83200,36400
2025-09-20,P004,Laptop Stand,Accessories,899,827,540,5,9,1,0,Medium,Standard,58,52142,20822
2025-09-20,P003,Mechanical Keyboard,Electronics,3570,3667,2100,5,9,1,0,High,Standard,44,157080,64680
2025-09-20,P004,Laptop Stand,Accessories,960,907,540,5,9,1,0,High,Budget,55,52800,23100
2025-09-21,P010,Bluetooth Speaker,Electronics,1816,1741,1140,6,9,1,0,Medium,Standard,25,45400,16900
2025-09-21,P009,Smart Watch,Electronics,5088,4712,3000,6,9,1,0,Medium,Standard,9,45792,18792
2025-09-21,P005,Webcam HD,Electronics,1849,2072,1200,6,9,1,0,High,Standard,53,97997,34397
2025-09-21,P006,Phone Case,Accessories,525,530,200,6,9,1,0,High,Budget,49,25725,15925
2025-09-21,P005,Webcam HD,Electronics,1935,2220,1200,6,9,1,0,Medium,Budget,60,116100,44100
2025-09-21,P009,Smart Watch,Electronics,4641,4113,3000,6,9,1,0,Medium,Budget,0,0,0
2025-09-21,P007,Power Bank,Electronics,1518,1533,900,6,9,1,0,Low,Standard,69,104742,42642
2025-09-21,P010,Bluetooth Speaker,Electronics,1814,1619,1140,6,9,1,0,Medium,Premium,32,58048,21568
2025-09-21,P003,Mechanical Keyboard,Electronics,3727,3949,2100,6,9,1,0,High,Premium,66,245982,107382
2025-09-22,P002,Gaming Mouse,Electronics,1193,1247,780,0,9,0,0,Medium,Standard,54,64422,22302
2025-09-22,P007,Power Bank,Electronics,1437,1350,900,0,9,0,0,Low,Standard,20,28740,10740
2025-09-22,P003,Mechanical Keyboard,Electronics,3838,3453,2100,0,9,0,0,Low,Budget,0,0,0
2025-09-22,P001,Wireless Headphones,Electronics,2299,1977,1500,0,9,0,0,Medium,Standard,14,32186,11186
2025-09-22,P002,Gaming Mouse,Electronics,1304,1166,780,0,9,0,0,Low,Standard,1,1304,524
2025-09-22,P007,Power Bank,Electronics,1525,1640,900,0,9,0,0,Medium,Standard,43,65575,26875
2025-09-22,P006,Phone Case,Accessories,462,513,200,0,9,0,0,High,Budget,50,23100,13100
2025-09-22,P008,USB Cable,Accessories,271,280,120,0,9,0,0,Medium,Budget,74,20054,11174
2025-09-22,P006,Phone Case,Accessories,463,456,200,0,9,0,0,Medium,Standard,74,34262,19462
2025-09-22,P007,Power Bank,Electronics,1547,1571,900,0,9,0,0,Medium,Standard,29,44863,18763
2025-09-22,P005,Webcam HD,Electronics,1834,1986,1200,0,9,0,0,High,Budget,27,49518,17118
2025-09-23,P008,USB Cable,Accessories,324,313,120,1,9,0,0,Low,Budget,35,11340,7140
2025-09-23,P008,USB Cable,Accessories,271,269,120,1,9,0,0,Medium,Budget,46,12466,6946
2025-09-23,P002,Gaming Mouse,Electronics,1378,1544,780,1,9,0,0,Medium,Premium,67,92326,40066
2025-09-23,P008,USB Cable,Accessories,272,241,120,1,9,0,0,Medium,Standard,32,8704,4864
2025-09-23,P003,Mechanical Keyboard,Electronics,3207,2731,2100,1,9,0,0,Low,Standard,0,0,0
2025-09-23,P001,Wireless Headphones,Electronics,2614,2344,1500,1,9,0,0,Medium,Premium,20,52280,22280
2025-09-23,P009,Smart Watch,Electronics,5078,4604,3000,1,9,0,0,High,Standard,0,0,0
2025-09-23,P001,Wireless Headphones,Electronics,2342,2647,1500,1,9,0,0,High,Standard,62,145204,52204
2025-09-23,P005,Webcam HD,Electronics,1976,1846,1200,1,9,0,0,Low,Premium,32,63232,24832
2025-09-23,P004,Laptop Stand,Accessories,938,1011,540,1,9,0,0,Medium,Budget,66,61908,26268
2025-09-23,P002,Gaming Mouse,Electronics,1332,1231,780,1,9,0,0,High,Standard,32,42624,17664
2025-09-23,P009,Smart Watch,Electronics,4628,5258,3000,1,9,0,0,Medium,Budget,111,513708,180708
2025-09-23,P003,Mechanical Keyboard,Electronics,3463,3508,2100,1,9,0,0,Low,Premium,57,197391,77691
2025-09-23,P002,Gaming Mouse,Electronics,1274,1246,780,1,9,0,0,High,Standard,50,63700,24700
2025-09-23,P009,Smart Watch,Electronics,4908,4693,3000,1,9,0,0,Medium,Standard,23,112884,43884
2025-09-23,P005,Webcam HD,Electronics,2146,2399,1200,1,9,0,0,High,Standard,50,107300,47300
2025-09-24,P003,Mechanical Keyboard,Electronics,3340,3042,2100,2,9,0,0,Medium,Budget,4,13360,4960
2025-09-24,P002,Gaming Mouse,Electronics,1264,1280,780,2,9,0,0,Low,Standard,31,39184,15004
2025-09-24,P002,Gaming Mouse,Electronics,1311,1185,780,2,9,0,0,Medium,Standard,13,17043,6903
2025-09-24,P010,Bluetooth Speaker,Electronics,1887,2144,1140,2,9,0,0,Low,Premium,63,118881,47061
2025-09-24,P005,Webcam HD,Electronics,1875,2054,1200,2,9,0,0,Low,Standard,64,120000,43200
